NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
1014,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TO,"AVANTI PRODUCTS, LLC,, 10880 NW 30TH ST. MIAMI,, FL 33172. ATTN, GISELLE DRESDA 305-592-7830",United States,Rhode Island,.,.,.,.,SHREE GAJANAN INDUSTRIES,"6-20-200 NEAR RAILWAY GATENIZAMABAD   ,ANDHRA PRADESH ,503001 ,(08462)20680,32289-32080 ,gajanan@nettlinx.com",India,2336.88,0.00,USD,0.00,,0.00,,3.00,MTS,INDIAN NON BASMATI RICE (DETAILS AS PER,0.00,,,,,,Houston,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
1015,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),M.H. ENTERPEISES LLC.,3 AL QUOZ INDUSTRIAL AREA,United Arab Emirates,United Arab Emirates,.,.,.,,USHODAYA ENTERPRISES PVT LTD,"6-3-570, SOMAJIGUDA   ,HYDERABAD      ,ANDHRAPRADESH ,500482 ,27200351/354 ,",India,694.53,0.00,USD,0.00,,0.00,,522.00,KGS,JEERAKASALA RICE WITH ASSORTED PRODUCTS,0.00,,,,,,Jebel Ali,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
1016,27-01-2022,10063010,"Rice, parboiled",M.H. ENTERPEISES LLC.,3 AL QUOZ INDUSTRIAL AREA,United Arab Emirates,United Arab Emirates,.,.,.,,USHODAYA ENTERPRISES PVT LTD,"6-3-570, SOMAJIGUDA   ,HYDERABAD      ,ANDHRAPRADESH ,500482 ,27200351/354 ,",India,210.00,0.00,USD,0.00,,0.00,,200.00,KGS,IDLY RICE,0.00,,,,,,Jebel Ali,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
1017,27-01-2022,10063020,Basmati Rice,AL MARFA FOODSTUF TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,,TANEJA OVERSEAS,"VPO KADGILJANDIALA ROAD,   ,TEH.& DISTT.TARN TARAN ,143401 ,01852-223350 ,psahuja111@rediffmail.com",India,9600.00,0.00,USD,0.00,,0.00,,12.00,MTS,SUPREME 1121 BASMATI RICE 300 BAGS PACK,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
1018,27-01-2022,10063010,"Rice, parboiled",WALQ FOOD INDUSTRIES LLC. (BRANCH),.,United Arab Emirates,United Arab Emirates,.,.,.,.,PRESTIGE BUSINESS GROUP,", , , ,",India,37232.50,0.00,USD,0.00,,0.00,,26.50,MTS,530 BAGS AKBAR BADUSHA BIRIYANI RICE(50K,0.00,,,,,,Jebel Ali,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
1019,27-01-2022,10063020,Basmati Rice,HAMID & KUMAR ENTERPRISES LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,JINDAL BASMATI INDIA LIMITED,", , , ,",India,54756.00,0.00,USD,0.00,,0.00,,70.20,MTS,INDIAN 1121 SELLA BASMATI RICE PACKED IN,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
1020,27-01-2022,10063020,Basmati Rice,INTERTRADE GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://www.intertradegt.com,BHARAT AGRO IMPEX,"VILLAGE PAKHANA-NADANA ROAD  VILLAGE PAKHANA ,TARAORI/HARYANA/ ,PIN-132116 ,9896051555 ,bharatagroimpex@gmail.com",India,15.99,0.00,USD,0.00,,0.00,,0.02,MTS,"SAMPLES OF INDIAN RICE ,PACKEDIN:75 NOS.",0.00,,,,,,DUBAI,DELHI AIR CARGO ACC (INDEL4),,,0.00,,,,,,,,,0,0
1021,27-01-2022,10063020,Basmati Rice,INTERTRADE GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://www.intertradegt.com,BHARAT AGRO IMPEX,"VILLAGE PAKHANA-NADANA ROAD  VILLAGE PAKHANA ,TARAORI/HARYANA/ ,PIN-132116 ,9896051555 ,bharatagroimpex@gmail.com",India,16.00,0.00,USD,0.00,,0.00,,0.02,MTS,"SAMPLES OF INDIAN RICE ,PACKEDIN: 70 NOS",0.00,,,,,,DUBAI,DELHI AIR CARGO ACC (INDEL4),,,0.00,,,,,,,,,0,0
1022,27-01-2022,10063020,Basmati Rice,INTERTRADE GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://www.intertradegt.com,BHARAT AGRO IMPEX,"VILLAGE PAKHANA-NADANA ROAD  VILLAGE PAKHANA ,TARAORI/HARYANA/ ,PIN-132116 ,9896051555 ,bharatagroimpex@gmail.com",India,17.99,0.00,USD,0.00,,0.00,,0.02,MTS,"SAMPLES OF INDIAN RICE ,PACKEDIN:90 NOS.",0.00,,,,,,DUBAI,DELHI AIR CARGO ACC (INDEL4),,,0.00,,,,,,,,,0,0
1023,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),C.T. LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,ANNADATA RICE MILL,"VILLAGE - BAHARAMPUR,  P.O.- SHYAMSUNDAR, P.S.- RAINA, ,BURDWAN, WEST BENGAL ,PIN-713424 ,03451260276 ,bardhamanagro.pvt.ltd@gmail.com",India,58500.00,0.00,USD,0.00,,0.00,,2500.00,NOS,JEERAKASALA RICE (NON BASMATI)(DETL AS P,0.00,,,,,,Jebel Ali,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
1024,27-01-2022,10063020,Basmati Rice,G N TRADING CO. LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://gntradingllc.com,JINDAL BASMATI INDIA LIMITED,", , , ,",India,51948.00,0.00,USD,0.00,,0.00,,46.80,MTS,INDIAN BASMATI STEAM RICE PKD IN10 KG PP,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
1025,27-01-2022,10063020,Basmati Rice,MODERN AGRO INTERNATIONAL FZ LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,AGRI GLOBAL INC,"H.NO 20 2ND FLOOR,ROAD 23 EAST PAN  JABI BAGH ,NEW DELHI,DELHI ,PIN-110026 ,919711807710 ,agriglobalinc@gmail.com",India,35127.60,0.00,USD,0.00,,0.00,,48.12,MTS,INDIAN SELLA BASMATI RICE PACKED IN :- 1,0.00,,,,,,Jebel Ali,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
1026,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TIMES INTERNATIONAL PTYLTD.,.,Australia,Australia,.,.,.,.,AERATH BUSINESS CORPORATION,"3/366A, KADANAD  KADANAD P.O ,KOTTAYAM DIST. KERALA ,PIN-686653 ,0482 2261420 9745576777 ,sonyaeram@hotmail.com",India,4264.00,0.00,USD,0.00,,0.00,,5200.00,KGS,520 PKGS MATTA RICE,0.00,,,,,,Sydney,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
1027,27-01-2022,10063010,"Rice, parboiled",ANZ ASIA IMPORTS & EXPORTS PTYLTD.,.,Australia,Australia,.,.,.,.,SRESTA NATURAL BIOPRODUCTS PRIVATE LIMITED,"203 PAVANI ANNEXE, ROADNO.2BANJARA HILLS   ,HYDERABAD.A.P. ,500034 ,27893028 ,info@sresta.com",India,406.00,0.00,USD,0.00,,0.00,,0.28,MTS,ORGANIC RED RICE 1 KG(AS PER INV & PKG),0.00,,,,,,Sydney,HYDERABAD ICD (INSNF6),,,0.00,,,,,,,,,0,0
1028,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MPR FOODSLTD.,.,Ireland,Ireland,.,.,.,.,BRAHMINS FOODS INDIA PRIVATE LIMITED,"IX/584, MINI INDL. ESTATE ROAD,  THODUPUZHA ,IDUKKI DIST. KERALA ,PIN-685584 ,0486 2223561 ,ho@brahminsgroup.com",India,925.00,0.00,USD,0.00,,0.00,,50.00,NOS,JEERAKASALA RICE 2KG,0.00,,,,,,Belfast,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
1029,27-01-2022,10063010,"Rice, parboiled",VAFARAH CO. LTD. INTERNATIONAL,.,Iran,Iran,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,148200.00,0.00,USD,0.00,,0.00,,300.00,MTS,INDIAN LONG GRAIN RICE (NON BASMATI) PAC,0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
1030,27-01-2022,10063020,Basmati Rice,MOHANDESI JAM TERAS PARS CO,.,Iran,IR - Iran,.,.,.,.,BHARAT CEREALS PRIVATE LIMITED,"BP 109 PITAMPURA  null  DELHI   ,DELHI ,0 ,27312778 ,bharatcereals12@gmail.com",India,235200.00,0.00,USD,0.00,,0.00,,240.00,MTS,"INDIAN LONG GRAIN 1121 RICE,6000 BAGS PA",0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
1031,27-01-2022,10063020,Basmati Rice,MOHANDESI JAM TERAS PARS CO,.,Iran,IR - Iran,.,.,.,.,BHARAT CEREALS PRIVATE LIMITED,"BP 109 PITAMPURA  null  DELHI   ,DELHI ,0 ,27312778 ,bharatcereals12@gmail.com",India,23520.00,0.00,USD,0.00,,0.00,,24.00,MTS,"INDIAN LONG GRAIN 1121 RICE,600 BAGS PAC",0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
1032,27-01-2022,10063010,"Rice, parboiled",SIRWAN TARABAR MAAD INTERNATIONAL,.,Iran,Iran,.,.,.,,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,40290.00,0.00,USD,0.00,,0.00,,51.00,MTS,INDIAN LONG GRAIN RICE (NON BASMATI) PAC,0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
1033,27-01-2022,10063020,Basmati Rice,SAPRA TARABAR INTERNATIONAL,.,Iran,Iran,.,.,.,https://www.rashatarabar.com,MAHAVIR RICE MILLS,"DERA GAMA ROAD,ASSANDH,   ,KARNAL/HARYANA ,132039 ,9896078629 ,",India,48300.00,0.00,USD,0.00,,0.00,,46.00,MTS,INDIAN BASMATI 1121 SELLA RICE PKD IN 05,0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
1034,27-01-2022,10063020,Basmati Rice,RAVANSAR TARABAR COMPANY MR,.,Iran,Iran,.,.,.,,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,47568.00,0.00,USD,0.00,,0.00,,48.00,MTS,1121 BASMATI RICE PACKING IN 30 KG NON W,0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
1035,27-01-2022,10063010,"Rice, parboiled",WANAGURU D S T,SENIOR ECONOMIST CENTRAL BANK OF SRI LANKA TL 07.07.2015,Sri Lanka,Sri Lanka,.,.,.,.,CHANDRIKA RICE MILL,"RAYAVARAM  RAYAVARAM MANDAL ,E.G. DIST (AP) ,PIN-533346 ,08857-233699/233799 ,chandrika-20032001@yahoo.co.in",India,21200.00,0.00,USD,0.00,,0.00,,53.00,MTS,INDIAN SAMBA RICE (PACKED IN 25KG NEW,0.00,,,,,,Colombo,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
1036,27-01-2022,10063010,"Rice, parboiled",JEEAR,#444TH CROSS ST COLOMBO 11,Sri Lanka,Sri Lanka,0094-77-5982901,.,.,.,PREMA TRADERS,"126, PERIAKADAI STREET   ,TUTICORIN TAMILNADU ,PIN-628001 ,0461-326728,327938 FAX 0461-333241 ,Prematraders@ vsnl.com",India,30810.00,0.00,USD,0.00,,0.00,,78000.00,KGS,NON BASMATHI - WHITE RAW RICE ( PACKED I,0.00,,,,,,Colombo,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
1037,27-01-2022,10063010,"Rice, parboiled",WANAGURU D S T,SENIOR ECONOMIST CENTRAL BANK OF SRI LANKA TL 07.07.2015,Sri Lanka,Sri Lanka,.,.,.,.,CHANDRIKA RICE MILL,"RAYAVARAM  RAYAVARAM MANDAL ,E.G. DIST (AP) ,PIN-533346 ,08857-233699/233799 ,chandrika-20032001@yahoo.co.in",India,10600.00,0.00,USD,0.00,,0.00,,26.50,MTS,INDIAN SAMBA RICE (PACKED IN 25KG NEW P,0.00,,,,,,Colombo,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
1038,27-01-2022,10063010,"Rice, parboiled",N E TRADERS,.,Sri Lanka,Sri Lanka,.,.,.,.,OMVISHKAR EXPORTS,"NEW NO.4(OLD NO.254),ANGAPPA NAICKEN STREET,   ,CHENNAI,TAMIL NADU ,600001 ,25250532 ,MDSIVA10@GMAIL.COM",India,10816.00,0.00,USD,0.00,,0.00,,26000.00,KGS,NON BASMATHI RICE - INDIAN WHITE RAW RIC,0.00,,,,,,Colombo,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
1039,27-01-2022,10063010,"Rice, parboiled",A.H.Y BROTHERS (PVT)LTD.,.,Sri Lanka,Sri Lanka,.,.,.,.,AL MATEEN GENERAL TRADING,", , , ,",India,13000.00,0.00,USD,0.00,,0.00,,26.00,MTS,INDIAN PAR BOILED RICE PACKED IN PP BAGS,0.00,,,,,,Colombo,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
1040,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),KOSMO FEED MILLS (PVT)LTD.,"NO.377,CHILAW ROAD,HUNUGAMA, BANDAR AKOSWATTA, SRI LANKA.",Sri Lanka,Sri Lanka,.,.,.,.,AAREL IMPORT EXPORT PRIVATE LIMITED,"A2/42,GR, FLR., SHAH & NAHAR IND     ESTATE, DHANRAJ MILL COMPOUND,     LOWER PAREL     ,MUMBAI ,0 ,02224930031/24930032&37 ,rakesh@rltrade.com",India,48600.00,0.00,USD,0.00,,0.00,,135.00,MTS,PREMIUM QUALITY WHITE RAW RICE (SORTEX R,0.00,,,,,,Colombo,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
1041,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),STATE PROCUREMENT OF MADAGASCAR,.,Madagascar,MG - Madagascar,.,.,.,.,VI EXPORTS INC.,"4011/105,NAYA BAZAR DELHI   ,DELHI,DELHI ,PIN-110006 ,919910099753 ,viexportinc@gmail.com",India,437085.00,0.00,USD,0.00,,0.00,,990.00,MTS,INDIAN WHITE RICE BRAND: VARY TSINJO PAC,0.00,,,,,,Tamatave (Toamasina),KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
1042,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),CV. BERKAT USAHA,.,Malaysia,Malaysia,.,.,.,.,JL OCEANOS,"C/602, VARDHAMAN NAGAR, DR. R.P. ROAD,   ,MULUND WEST, MUMBAI, M.S. ,0 ,9920269306 ,jloceanos@outlook.com",India,138580.00,0.00,USD,0.00,,0.00,,338.00,MTS,NON BASMATI RICE SWARNA 5% BROKENRAW(N,0.00,,,,,,Pasir Gudang,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
1043,27-01-2022,10063010,"Rice, parboiled",SRI SUBHAM ( M ) SDN. BHD. (657828-D),.,Malaysia,Malaysia,.,.,.,.,MURU INTERNATIONAL EXPORT,"OLDNO.21A, NEW NO.47,GROUND FLOOR,  MALAIYAPPAN STREET,MANNADY ,CHENNAI,TAMIL NADU ,PIN-600001 ,919790458067 ,muru3359@gmail.com",India,679.35,0.00,USD,0.00,,0.00,,1000.00,KGS,CHANDANTIKA POWDER 100 GRM,0.00,,,,,,Port Kelang,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
1044,27-01-2022,10063010,"Rice, parboiled",SRI SUBHAM ( M ) SDN. BHD. (657828-D),.,Malaysia,Malaysia,.,.,.,.,MURU INTERNATIONAL EXPORT,"OLDNO.21A, NEW NO.47,GROUND FLOOR,  MALAIYAPPAN STREET,MANNADY ,CHENNAI,TAMIL NADU ,PIN-600001 ,919790458067 ,muru3359@gmail.com",India,391.30,0.00,USD,0.00,,0.00,,600.00,KGS,CHANDANTIKA POWDER 250 GRM,0.00,,,,,,Port Kelang,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
1045,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ANGSTREM TRADING COMPANY LLC.,.,Russian Federation,Russian Federation,.,.,.,.,SRI SAI NATH AGRI INDUSTRIES PRIVATE LIMITED,"MANA MA BUSINESS CENTRE,MERCANTILE  BUILDING,9, LALBAZAR STREET,BLOCK-A ,1ST FLOOR,R.NO.1076A,KOLKATA,W.B. ,PIN-700001 ,071-22680115 ,moti.ag89@gmail.com",India,188292.00,0.00,USD,0.00,,0.00,,312.00,MTS,LONG GRAIN POLISHED NON-PARBOILED RICE 5,0.00,,,,,,Novorossiysk,CONCOR ICD/MIHAN (INKPK6),,,0.00,,,,,,,,,0,0
1046,27-01-2022,10063010,"Rice, parboiled",TO,.,Saudi Arabia,Saudi Arabia,.,.,.,.,MUSKAN OVERSEAS PRIVATE LIMITED,"SHOP NO.219,NEW GRAIN MARKET,TARAORI,TEHSIL NILOKHERI,   ,KARNAL /HARYANA/ ,132116 ,01745241009 ,",India,45000.00,0.00,USD,0.00,,0.00,,75.00,MTS,INDIAN LONG GRAIN PR-11 SELLA RICE PACKE,0.00,,,,,,Jeddah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
1047,27-01-2022,10063020,Basmati Rice,SULAIMAN ABDULAZIZ ALRAJHI SONS CO,.,Saudi Arabia,Saudi Arabia,.,.,.,https://salehsons.com,D D INTERNATIONAL INC.,"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,506209-506211 ,",India,213400.00,0.00,USD,0.00,,0.00,,194.00,MTS,INDIAN MAZZA SELLA BASMATI RICE PKD IN,0.00,,,,,,Dammam,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
1048,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ALROAA FOOD PRODUCTS CO,.,Saudi Arabia,Saudi Arabia,.,.,.,https://alroaa.sa,GARG RICE MILLS,"LINK ROAD,   ,TARAORI,DISTT.KARNAL(HRY) ,132116 ,01745-42031,42131 ,",India,145600.00,0.00,USD,0.00,,0.00,,260.00,MTS,"INDIAN SELA MAZZA RICE ,CROP-2021,PACKED",0.00,,,,,,Dammam,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
1049,27-01-2022,10063020,Basmati Rice,TO,.,Sweden,SE - Sweden,.,.,.,.,SHRI LAL MAHAL AGRO PRODUCTS PRIVATE LIMITED,", , , ,",India,14650.00,0.00,USD,0.00,,0.00,,10.00,MTS,HEENA BASMATI RICE 2 X 10 KG NON WOVEN B,0.00,,,,,,Stockholm,PATLI ICD (INPTL6),,,0.00,,,,,,,,,0,0
1050,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),GRTPL,.,Singapore,SG - Singapore,.,.,.,.,KHAITAN RICE MILL PRIVATE LIMITED,"VILL.- KUMUDDA, P.O. -MOLLARPUR,   ,DIST. - BIRBHUM, W.B. ,PIN-731216 ,03461-262381, 262081 ,",India,106530.00,0.00,USD,0.00,,0.00,,265.00,MTS,INDIAN LONG GRAIN WHITE RICE -05% BROKEN,0.00,,,,,,Singapore,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
1051,27-01-2022,1006306700,Of a length/width ratio equal to or greater than 3,"ПІДПРИЄМСТВО ""ІНДРАЯНІ ОВЕРСІЗ""","01015, м.Київ, Печерський район, ВУЛИЦЯ ЛЕЙПЦІГСЬКА, будинок 14, офіс 32",Ukraine,UA - Ukraine,.,.,indrayani98@gmail.com,.,SAFE AGRITRADE PVT LTD,,India,91728.00,0.00,USD,156000.00,Kg.,156600.00,Kg.,156000.00,кг,"1.Рис індійський довгозерний, повністю обрушений, пропарений,урожай 2021 року,максимум 5% битих зерен,середня довжина зерна -6.1 мм, середня ширина зерна - 2 мм, 6240 мішків з поліпропілену по 25 кг нетто у кожному, Виробник-SAFE AGRITRADE PVT LTD, Торговельна марка- нема даних, Країна виробництва-IN (Індія),",0.00,,CIF,,нема даних,,,,"Товариство з обмеженою відповідальністю """"ЕВЕРТРАНС ЛОГІСТІК""""","65113, м.Одеса, пр.Ак.Глушко, буд.11,корп.1 кв. 81",0.00,,,India,,,,,,0,0
1052,27-01-2022,10063010,"Rice, parboiled",BETHEL TRADING ENTERPRISES (UK)LTD,.,United Kingdom,UK - United Kingdom,.,.,.,.,KEERTHI AGRO MILLS PRIVATE LIMITED,", , , ,",India,744.00,0.00,USD,0.00,,0.00,,1500.00,KGS,NIRMAL JAYA RICE-5 KGS X 300 BAGS,0.00,,,,,,LONDON GATWAY PORT,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
1053,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),UDAYA FOODSLTD.,.,United Kingdom,United Kingdom,.,.,.,.,UDAYA FOODS,", , , ,",India,6949.73,0.00,USD,0.00,,0.00,,310.00,NOS,IDLI RICE (25 KG),0.00,,,,,,LONDON GATWAY PORT,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
1054,27-01-2022,10063020,Basmati Rice,WANISLTD.,"GOLDEN HOUSE, GOLDEN BUSINESS PARK,   ORIENT WAY LEYTON,   LONDON E10 7FE, UNITED KINGDOM",United Kingdom,United Kingdom,44 20 8988 1100,.,.,https://www.wanis.com,AMDD FOODS PRIVATE LIMITED,"KHSRA NO.45/24/1(3-8),46/24/2(4-12) VILL. BALA CHACK, PANDORI RAN SINGH   ,TARAN ,0 ,0183-5008533 ,amdd@ddi.in,narinderk@ddi.in",India,136500.00,0.00,USD,0.00,,0.00,,100000.00,KGS,INDIAN BASMATI PREMIUM SELLA RICE PACKIN,0.00,,,,,,Felixstowe,CHAWAPAYAL ICD (INCPR6),,,0.00,,,,,,,,,0,0
1055,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MPR IMPORTS & EXPORTSLTD.,.,United Kingdom,United Kingdom,.,.,.,.,NILA EXPORTS,"5/252 A CHEMBANAL POOVANCHIRA P O,   ,PATTIKKAD,KERALA ,PIN-680652 ,919447082149 ,johnsoncg01@gmail.com",India,6120.00,0.00,USD,0.00,,0.00,,9000.00,KGS,NILA PALLAKADAN MATTA RICE,0.00,,,,,,Belfast,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
1056,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),7S TRADINGLTD.,27 Southwark Close | SG1 4PG,United Kingdom,United Kingdom,.,.,.,http://www.7strading.co.uk,BRAHMINS FOODS INDIA PRIVATE LIMITED,"IX/584, MINI INDL. ESTATE ROAD,  THODUPUZHA ,IDUKKI DIST. KERALA ,PIN-685584 ,0486 2223561 ,ho@brahminsgroup.com",India,448.80,0.00,USD,0.00,,0.00,,20.00,NOS,JEERAKASALA RICE 1KG,0.00,,,,,,LONDON GATWAY PORT,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
1057,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),NIRU(EUROPE)LTD,.,United Kingdom,United Kingdom,.,.,.,.,JAY KESHAV EXPORTS PRIVATE LIMITED,"NO.15, KIADB INDUSTRIAL AREA  2ND PHASE, KUMBALAGODU ,BANGALORE ,PIN-560074 ,26393113 ,mnk1970@gmail.com",India,1170.00,0.00,USD,0.00,,0.00,,1300.00,KGS,PONNY RICE (BOILED)2*10 KG,0.00,,,,,,LONDON GATWAY PORT,BANGALORE ICD (INWFD6),,,0.00,,,,,,,,,0,0
1058,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),NIRU(EUROPE)LTD,.,United Kingdom,United Kingdom,.,.,.,.,JAY KESHAV EXPORTS PRIVATE LIMITED,"NO.15, KIADB INDUSTRIAL AREA  2ND PHASE, KUMBALAGODU ,BANGALORE ,PIN-560074 ,26393113 ,mnk1970@gmail.com",India,507.50,0.00,USD,0.00,,0.00,,580.00,KGS,PONNY RICE (RAW)2*10 KG,0.00,,,,,,LONDON GATWAY PORT,BANGALORE ICD (INWFD6),,,0.00,,,,,,,,,0,0
1059,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),NIRU(EUROPE)LTD,.,United Kingdom,United Kingdom,.,.,.,.,JAY KESHAV EXPORTS PRIVATE LIMITED,"NO.15, KIADB INDUSTRIAL AREA  2ND PHASE, KUMBALAGODU ,BANGALORE ,PIN-560074 ,26393113 ,mnk1970@gmail.com",India,2775.01,0.00,USD,0.00,,0.00,,3268.80,KGS,MOTTAKARUPPAN RICE6*8 LBS (3.6Kg),0.00,,,,,,LONDON GATWAY PORT,BANGALORE ICD (INWFD6),,,0.00,,,,,,,,,0,0
1060,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),NIRU(EUROPE)LTD,.,United Kingdom,United Kingdom,.,.,.,.,JAY KESHAV EXPORTS PRIVATE LIMITED,"NO.15, KIADB INDUSTRIAL AREA  2ND PHASE, KUMBALAGODU ,BANGALORE ,PIN-560074 ,26393113 ,mnk1970@gmail.com",India,1125.00,0.00,USD,0.00,,0.00,,1250.00,KGS,SONA MASURI RICE25*1 KG,0.00,,,,,,LONDON GATWAY PORT,BANGALORE ICD (INWFD6),,,0.00,,,,,,,,,0,0
1061,27-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TO,"AVANTI PRODUCTS, LLC,, 10880 NW 30TH ST. MIAMI,, FL 33172. ATTN, GISELLE DRESDA 305-592-7830",United States,Rhode Island,.,.,.,.,SHREE GAJANAN INDUSTRIES,"6-20-200 NEAR RAILWAY GATENIZAMABAD   ,ANDHRA PRADESH ,503001 ,(08462)20680,32289-32080 ,gajanan@nettlinx.com",India,1344.43,0.00,USD,0.00,,0.00,,1.91,MTS,INDIAN NON BASMATI RICE (DETAILS AS PER,0.00,,,,,,Houston,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
